Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,,Triple,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,64GB 4GB RAM,32GB 3GB RAM,_1,_1_1,Dual,32GB 2GB RAM,Single_1,16GB 2GB RAM,Protection,NFC,GPRS,EDGE,8GB 1GB RAM,16GB 1GB RAM,Infrared port,Stand-by,Talk time,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages 
alcatel,alcatel ELLE No 3,https://fdn2.gsmarena.com/vv/bigpic/alcatel-elle3.gif,GSM,GSM 900 / 1800 / 1900,,,,"2007, February",Discontinued,95 x 50 x 16.7 mm (3.74 x 1.97 x 0.66 in),99 g (3.49 oz),,Mini-SIM,"TFT, 256K colors","1.9 inches, 11.4 cm2 (~23.9% screen-to-body ratio)",176 x 220 pixels (~148 ppi density),,,,,microSD (dedicated slot),12MB,GSM 850 / 1900 - US version,,,Yes,1.3 MP,,,Yes,No,No,"2.0, A2DP",No,No,2.0,,Removable Li-Ion 700 mAh battery,,"White, Pink, Yellow-green",,About 120 EUR,,,No,MP3/AAC player Predictive text input Organizer Voice memo,,,,,,,Class 10,No,,,,Up to 300 h,Up to 6 h,Up to 20 h,800 entries,"10 dialed, 10 received, 10 missed calls","SMS, MMS",2,"Yes, MIDP 2.0",0.44 W/kg (head),,,,,,,,WAP 2.0/xHTML,"Vibration; Polyphonic(64), MP3, AAC ringtones",,,
alcatel,alcatel OT-C825,https://fdn2.gsmarena.com/vv/bigpic/alcatel-c825.gif,GSM,GSM 900 / 1800 / 1900,,,,"2007, February",Discontinued,96 x 50 x 18 mm (3.78 x 1.97 x 0.71 in),99g (3.49 oz),,Mini-SIM,"TFT, 256K colors",,176 x 220 pixels,,,,,microSD (dedicated slot),10MB,GSM 850 / 1800 / 1900 - US version,,,QCIF,1.3 MP,,,No,No,No,"2.0, A2DP",No,No,2.0,,Removable Li-Ion 700 mAh battery,,Brown,,,,,Embedded images and animations,MP3/M4a/AAC/AAC+ player(optional) 3GP/MP4 player Conference call up to 5 persons ID3 Tag Support Flight Mode Karaoke PC Software Suite Organizer Voice memo,,,,,,,Class 10,No,,,,Up to 300 h,Up to 6 h,,800 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",2,Yes,,,,,,,,,WAP 2.0,"Vibration; Polyphonic(64), MP3, MPEG4, AAC ringtones",,,
alcatel,alcatel OT-C717,https://fdn2.gsmarena.com/vv/bigpic/alcatel-c717.gif,GSM,GSM 900 / 1800,,,,"2007, February",Discontinued,91.7 x 45 x 20.8 mm (3.61 x 1.77 x 0.82 in),85 g (3.00 oz),,Mini-SIM,"TFT, 65K colors","1.8 inches, 10.2 cm2 (~24.7% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,,microSD (dedicated slot),10MB,Embedded images and animations,,,Yes,1.3 MP,,,Yes,No,No,"2.0, A2DP",No,No,2.0,,Removable Li-Ion 720 mAh battery,,Silver,,,,,No,MP3/M4a/AAC/AAC+ player(optional) 3GP/MP4 Video Recorder (Unlimited) & Player H263/MP4 Codec Supported Conference call up to 5 persons ID3 Tag Support Flight Mode Karaoke Voice memo Predictive text input Organizer,,,,,,,Class 10,No,,,,Up to 350 h,Up to 7 h,Up to 10 h,800 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS, Instant Messaging",2,"Yes, MIDP 2.0",1.00 W/kg (head),,,,,,1.60 W/kg (head)     1.05 W/kg (body),,WAP 2.0,"Vibration; Polyphonic(64), MP3, M4a, AAC, AAC + (Optional) ringtones",,,
alcatel,alcatel OT-C707,https://fdn2.gsmarena.com/vv/bigpic/alcatel-c707.gif,GSM,GSM 900 / 1800,,,,"2007, February",Discontinued,89 x 45.7 x 22.5 mm (3.50 x 1.80 x 0.89 in),83g (2.93 oz),,Mini-SIM,"TFT, 65K colors","1.8 inches, 10.2 cm2 (~25.1% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,,microSD (dedicated slot),10MB,Embedded images and animations,,,QCIF,VGA,,,Yes,No,No,,No,No,2.0,,Removable Li-Ion 750 mAh battery,,,,,,,No,"Conference call up to 5 persons Powerful Music Player: MP3, M4a, AAC, AAC+ (Optional) Synthesized Audio : MIDI, SP-MIDI, AMR 3GP/MP4 Video Recorder (Unlimited) & Player H263/MP4 Codec Supported ID3 Tag Support Flight Mode Karaoke PC Software Suite Voice memo Predictive text input Organizer",,,,,,,Class 10,No,,,,Up to 300 h,Up to 7 h,Up to 10 h,"800 entries, Photo call","20 dialed, 20 received, 20 missed calls","SMS, MMS, Instant Messaging",2,"Yes, MIDP 2.0",1.00 W/kg (head),,,,,,,,WAP 2.0,"Vibration; Polyphonic(64), MP3, M4a, AAC, AAC + (Optional) ringtones",,,
alcatel,alcatel OT-C701,https://fdn2.gsmarena.com/vv/bigpic/alcatel-c701.gif,GSM,GSM 900 / 1800,,,,"2007, February",Discontinued,89 x 45.7 x 22 mm (3.50 x 1.80 x 0.87 in),83g (2.93 oz),,Mini-SIM,"TFT, 65K colors","1.8 inches, 10.2 cm2 (~25.1% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,,microSD (dedicated slot),10MB,Embedded images and animations,,,QCIF,VGA,,,Yes,No,No,"2.0, A2DP",No,No,2.0,,Removable Li-Ion 750 mAh battery,,"Soft Touch Black, Soft Touch Blue, Soft Touch Orange",,About 60 EUR,,,No,"Conference call up to 5 persons Powerful Music Player: MP3, M4a, AAC, AAC+ (Optional) Synthesized Audio : MIDI, SP-MIDI, AMR 3GP/MP4 Video Recorder (Unlimited) & Player H263/MP4 Codec Supported ID3 Tag Support Flight Mode Karaoke PC Software Suite Voice memo Predictive text input Organizer",,,,,,,Class 10,No,,,,Up to 300 h,Up to 7 h,Up to 10 h,"800 entries, Photo call","20 dialed, 20 received, 20 missed calls","SMS, MMS, Instant Messaging",2,"Yes, MIDP 2.0",1.00 W/kg (head),,,,,,0.83 W/kg (head)     1.07 W/kg (body),,WAP 2.0,"Vibration; Polyphonic(64), MP3, M4a, AAC, AAC + (Optional) ringtones",,,
alcatel,alcatel OT-C700A,https://fdn2.gsmarena.com/vv/bigpic/alcatel-c700a.jpg,GSM,GSM 850 / 1900,,,,2007. Released 2007,Discontinued,89 x 45.7 x 22 mm (3.50 x 1.80 x 0.87 in),83 g (2.93 oz),,Mini-SIM,"TFT, 65K colors","1.8 inches, 10.2 cm2 (~25.1% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,,microSD (dedicated slot),2MB,No,,,Yes,VGA,,,Yes,No,No,No,No,No,2.0,,Removable Li-Ion 750 mAh battery,,"Flash Red, Night Black",,,,,MP3/AAC+ player MP4/H.264 player Organizer Voice memo Predictive text input,,,,,,,,Class 10,No,,,,Up to 300 h,Up to 7 h,Up to 10 h,"800 entries, Photo call","20 dialed, 20 received, 20 missed calls","SMS, MMS",2,"Yes, MIDP 2.0",,,,,,,0.75 W/kg (head)     1.21 W/kg (body),,WAP 2.0 / xHTML,,,,
alcatel,alcatel OT-C507,https://fdn2.gsmarena.com/vv/bigpic/alcatel-c507.gif,GSM,GSM 900 / 1800,,,,"2007, February",Cancelled,100 x 45 x 14.5 mm (3.94 x 1.77 x 0.57 in),75g (2.65 oz),,Mini-SIM,"TFT, 65K colors","1.5 inches, 7.3 cm2 (~16.1% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)",,,,,microSD (dedicated slot),1MB,Embedded images and animations,,,No,VGA,,,Yes,No,No,"2.0, A2DP",No,No,1.1,,Removable Li-Ion 750 mAh battery,,Black & Silver with Customizable Keypad,,,,,No,"Conference call up to 5 persons Synthesized Audio : MIDI, SP-MIDI, AMR ID3 Tag Support Flight Mode Karaoke PC Software Suite Voice memo Predictive text input Organizer",,,,,,,Class 10,No,,,,Up to 300 h,Up to 5 h,,800 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS, Instant Messaging",2,"Yes, MIDP 2.0",,,,,,,,,WAP 2.0,"Vibration; Polyphonic(64), MP3, M4a, AAC, AAC + (Optional) ringtones",,,
alcatel,alcatel OT-E227,https://fdn2.gsmarena.com/vv/bigpic/alcatel-e-227.gif,GSM,GSM 900 / 1800,,,,"2007, February",Discontinued,87 x 45 x 21 mm (3.43 x 1.77 x 0.83 in),70 g (2.47 oz),,Mini-SIM,"TFT, 65K colors","1.5 inches, 7.3 cm2 (~18.5% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)",,,,,No,,Embedded images and animations,,,,,,,No,No,No,No,No,No,Proprietary,,Removable Li-Ion 750 mAh battery,,Light brown,,,,,No,Conference call up to 5 persons Predictive text input Calculator Date & Clock,,,,,,,No,No,,,,Up to 325 h,Up to 10 h,,250 entries,"10 dialed, 10 received, 10 missed calls",SMS,2,No,,,,,,,,,No,Vibration; Polyphonic(16) ringtones,,,
alcatel,alcatel OT-E225,https://fdn2.gsmarena.com/vv/bigpic/alcatel-e-225.gif,GSM,GSM 900 / 1800,,,,"2007, February",Discontinued,86 x 44.5 x 22.5 mm (3.39 x 1.75 x 0.89 in),81 g (2.86 oz),,Mini-SIM,Monochrome graphic,,102 x 80 pixels,,,,,No,,Embedded images and animations,,,,,,,No,No,No,No,No,No,Proprietary,,Removable Li-Ion 650 mAh battery,,"Night Black, Smart Blue, Iron White",,,,,No,Conference call up to 5 persons Predictive text input Calculator Date & Clock,,,,,,,No,No,,,,Up to 250 h,Up to 5 h,,250 entries,"10 dialed, 10 received, 10 missed calls",SMS,2,No,,,,,,,,,No,Vibration; Polyphonic(16) ringtones,,,
alcatel,alcatel OT-E221,https://fdn2.gsmarena.com/vv/bigpic/alcatel-e-211.gif,GSM,GSM 900 / 1800,,,,"2007, February",Discontinued,87.5 x 44 x 21 mm (3.44 x 1.73 x 0.83 in),70 g (2.47 oz),,Mini-SIM,"TFT, 65K colors","1.5 inches, 7.3 cm2 (~18.9% screen-to-body ratio)","128 x 128pixels, 1:1 ratio (~121 ppi density)",,,,,No,,Embedded images and animations,,,,,,,No,No,No,No,No,No,Proprietary,,Removable Li-Ion 750 mAh battery,,"Red Glossy, White, Dark Blue",,,,,No,Conference call up to 5 persons Predictive text input Calculator Date & Clock,,,,,,,No,No,,,,Up to 325 h,Up to 10 h,,250 entries,"10 dialed, 10 received, 10 missed calls",SMS,2,No,1.40 W/kg (head),,,,,,0.97 W/kg (head)     0.38 W/kg (body),,No,Vibration; Polyphonic(16) ringtones,,,
alcatel,alcatel OT-E207,https://fdn2.gsmarena.com/vv/bigpic/alcatel-e-207.gif,GSM,GSM 900 / 1800,,,,2007. Released 2007,Discontinued,98 x 42.5 x 18.5 mm (3.86 x 1.67 x 0.73 in),69 g (2.43 oz),,Mini-SIM,"CSTN, 65K colors",,96 x 76 pixels,,,,,No,,GSM 850 / 1900 OT-E206A,,,,,,,Yes,No,No,No,No,No,No,,Removable Li-Ion 720 mAh battery,,Silver,,,,,No,Organizer Predictive text input,,,,,,,No,No,,,,Up to 250 h,Up to 5 h,,250 entries,"10 dialed, 10 received, 10 missed calls",SMS,2,No,1.10 W/kg (head),,,,,,1.10 W/kg (head)     0.57 W/kg (body),,No,Vibration; Polyphonic(8) ringtones,,,
alcatel,alcatel OT-E205,https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot-e205.gif,GSM,GSM 900 / 1800,,,,"2006, October",Discontinued,96 x 42.5 x 19 mm (3.78 x 1.67 x 0.75 in),80 g (2.82 oz),,Mini-SIM,4K colors,,102 x 80 pixels,,,,,No,,No,,,,,,,No,No,No,No,No,No,No,,Removable Li-Ion 650 mAh battery,,Black/Silver,,,,,Predictive text input Calculator Date & Clock Auto power on/off,,,,,,,,No,No,,,,Up to 250 h,Up to 5 h,,Yes,"10 dialed, 10 received, 10 missed calls",SMS,2,No,,,,,,,,,No,Vibration; Polyphonic(16) ringtones,,,
alcatel,alcatel OT-E201,https://fdn2.gsmarena.com/vv/bigpic/alcatel-e-201.gif,GSM,GSM 900 / 1800,,,,"2007, February",Discontinued,98 x 42.5 x 18.5 mm (3.86 x 1.67 x 0.73 in),69 g (2.43 oz),,Mini-SIM,"CSTN, 65K colors",,96 x 76 pixels,,,,,No,,No,,,,,,,No,No,No,No,No,No,No,,Removable Li-Ion 720 mAh battery,,Black,,,,,Predictive text input Calculator Date & Clock,,,,,,,,No,No,,,,Up to 250 h,Up to 5 h,,250 entries,"10 dialed, 10 received, 10 missed calls",SMS,2,No,1.10 W/kg (head),,,,,,1.49 W/kg (head)     0.61 W/kg (body),,No,Vibration; Polyphonic(8) ringtones,,,
alcatel,alcatel OT-E101,https://fdn2.gsmarena.com/vv/bigpic/alcatel-e-101.gif,GSM,GSM 900 / 1800,,,,"2007, February",Discontinued,98 x 42.5 x 18.5 mm (3.86 x 1.67 x 0.73 in),69 g (2.43 oz),,Mini-SIM,Monochrome graphic,"1.3 inches, 5.0 cm2 (~12.1% screen-to-body ratio)","96 x 64 pixels, 3:2 ratio (~89 ppi density)",,,,,No,,No,,,,,,,No,No,No,No,No,No,No,,Removable Li-Ion 720 mAh battery,,Black,,,,,Predictive text input Calculator Date & Clock,,,,,,,,No,No,,,,Up to 250 h,Up to 5 h,,250 entries,"10 dialed, 10 received, 10 missed calls",SMS,2,No,0.96 W/kg (head),,,,,,1.24 W/kg (head)     0.62 W/kg (body),,No,Vibration; Polyphonic(8) ringtones,,,
alcatel,alcatel Lollipops,https://fdn2.gsmarena.com/vv/bigpic/alcatel-lollipops.gif,GSM,GSM 900 / 1800,,,,"2007, February",Cancelled,88 x 45.5 x 21 mm (3.46 x 1.79 x 0.83 in),84 g (2.96 oz),,Mini-SIM,"CSTN, 65K colors","1.8 inches, 10.2 cm2 (~25.5% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,,No,4MB,No,,,No,VGA,,,No,No,No,No,No,No,No,,Removable Li-Ion 650 mAh battery,,Glossy White with pink logos,,,,,Organizer Voice memo Predictive text input,,,,,,,,Class 10,No,,,,Up to 320 h,Up to 6 h 45 min,,500 entries,"20 dialed, 20 received, 20 missed calls",SMS,2,"Yes, MIDP 2.0",,,,,,,,,WAP 2.0,Vibration; Polyphonic(16),,,
alcatel,alcatel OT-E220,https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot-e220.gif,GSM,GSM 900 / 1800,,,,"2007, February",Discontinued,86 x 44.3 x 22.5 mm (3.39 x 1.74 x 0.89 in),81 g (2.86 oz),,Mini-SIM,4K colors,,"120 x 80 pixels, 3:2 ratio",,,,,No,,Embedded images and animations,,,,,,,No,No,No,No,No,No,No,,Removable Li-Ion 650 mAh battery,,"Dark Blue, Light Purple, Glossy White",,,,,No,Predictive text input Calculator Date & Clock,,,,,,,No,No,,,,Up to 250 h,Up to 5 h,,250 entries,"10 dialed, 10 received, 10 missed calls",SMS,2,No,,,,,,,,,No,Vibration; Polyphonic(16) ringtones,,,
alcatel,alcatel OT-E805,https://fdn2.gsmarena.com/vv/bigpic/alcatel-e805.gif,GSM,GSM 900 / 1800,,,,"2007, February",Cancelled,97 x 45 x 17.3 mm (3.82 x 1.77 x 0.68 in),80 g (2.82 oz),,Mini-SIM,"CSTN, 65K colors",,"128 x 128 pixels, 1:1 ratio",,,,,microSD (dedicated slot),,GSM 850 / 1900 - US version,,,,,,,No,No,No,No,No,No,Proprietary,,Removable Li-Ion 650 mAh battery,,"Pink, Light Blue, Dark Chrome",,,,,Embedded images and animations,MP3 player Predictive text input Calculator,,,,,,,No,No,,,,Up to 250 h,Up to 7 h,,250 entries,"20 dialed, 20 received, 20 missed calls",SMS,2 embedded,No,,,,,,,,,No,"Vibration; Polyphonic(64), MP3 ringtones",,,
alcatel,alcatel OT-E230,https://fdn2.gsmarena.com/vv/bigpic/alcatel-e230.gif,GSM,GSM 900 / 1800,,,,"2007, February",Cancelled,84.6 x 45 x 23.4 mm (3.33 x 1.77 x 0.92 in),83 g (2.93 oz),,Mini-SIM,"CSTN, 4096 colors","1.3 inches, 5.3 cm2 (~13.9% screen-to-body ratio)",102 x 80 pixels (~100 ppi density),,,,,No,,GSM 850 / 1900 - US version,,,,,,,No,No,No,No,No,No,No,,Removable Li-Ion 650 mAh battery,,"White, Brown, Fuchsia",,,,,Embedded images and animations,Predictive text input Organizer,,,,,,,No,No,,,,Up to 250 h,Up to 10 h,,250 entries,"10 dialed, 10 received, 10 missed calls",SMS,Embedded,No,1.00 W/kg (head),,,,,,,,No,Vibration; Polyphonic(16) ringtones,,,
alcatel,alcatel OT-C635,https://fdn2.gsmarena.com/vv/bigpic/alcatel-c635.gif,GSM,GSM 900 / 1800,,,,2006,Discontinued,88 x 45 x 21 mm (3.46 x 1.77 x 0.83 in),85 g (3.00 oz),,Mini-SIM,"CSTN, 65K colors","1.8 inches, 10.2 cm2 (~25.7% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,,No,4MB,GSM 850 / 1900 - US version,,,No,VGA,,,No,No,No,No,No,No,No,,Removable Li-Ion 650 mAh battery,,"Circles Purple, Flowers White, Surf Blue",,,,,Embedded images and animations,Predictive text input Organizer,,,,,,,Class 10,No,,,,Up to 320 h,Up to 6 h 30 min,,500 entries,"10 dialed, 10 received, 10 missed calls","SMS, MMS",3 embedded,"Yes, MIDP 2.0",1.00 W/kg (head),,,,,,1.34 W/kg (head)     0.60 W/kg (body),,WAP 2.0/xHTML,Vibration; Polyphonic(16) ringtones,,,
alcatel,alcatel OT-C630,https://fdn2.gsmarena.com/vv/bigpic/alcatel-c630.gif,GSM,GSM 900 / 1800,,,,"2006, February",Discontinued,88 x 45 x 21 mm (3.46 x 1.77 x 0.83 in),85 g (3.00 oz),,Mini-SIM,"CSTN, 65K colors","1.8 inches, 10.2 cm2 (~25.7% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,,No,4MB,GSM 850 / 1900 - US version,,,No,VGA,,,No,No,No,No,No,No,No,,Removable Li-Ion 650 mAh battery,,"Soft Touch Black, Glossy Red",,,,,Embedded images and animations,Predictive text input Organizer,,,,,,,Class 10,No,,,,Up to 320 h,Up to 6 h 30 min,,500 entries,"10 dialed, 10 received, 10 missed calls","SMS, MMS",3 embedded,"Yes, MIDP 2.0",1.00 W/kg (head),,,,,,1.00 W/kg (head)     1.30 W/kg (body),,WAP 2.0/xHTML,Vibration; Polyphonic(16) ringtones,,,
alcatel,alcatel OT-E801,https://fdn2.gsmarena.com/vv/bigpic/alcatel-e801.gif,GSM,GSM 900 / 1800,,,,"2006, February",Discontinued,96.5 x 45 x 17.5 mm (3.80 x 1.77 x 0.69 in),76 g (2.68 oz),,Mini-SIM,"CSTN, 65K colors",,"128 x 128 pixels, 1:1 ratio",,,,,microSD (dedicated slot),,GSM 850 / 1900 - US version,,,,,,,No,No,No,No,No,No,Proprietary,,Removable Li-Ion battery,,"Soft Touch Black, Soft Touch Orange, Glossy White",,,,,Embedded images and animations,MP3 player Predictive text input Calculator,,,,,,,No,No,,,,Up to 250 h,Up to 10 h,,250 entries,"10 dialed, 10 received, 10 missed calls",SMS,2 embedded,No,,,,,,,,,No,Vibration; Polyphonic(64) ringtones,,,
alcatel,alcatel OT-E100,https://fdn2.gsmarena.com/vv/bigpic/alcatel-e100.gif,GSM,GSM 900 / 1800,,,,"2006, February",Discontinued,96 x 42.5 x 19 mm (3.78 x 1.67 x 0.75 in),76 g (2.68 oz),,Mini-SIM,Color graphic,,102 x 80 pixels,,,,,No,,GSM 850 / 1900 - US version,,,,,,,No,No,No,No,No,No,No,,Removable Li-Ion 650 mAh battery,,Black,,,,,Embedded images and animations,Predictive text input Calculator,,,,,,,No,No,,,,Up to 250 h,Up to 10 h,,100 entries,"10 dialed, 10 received, 10 missed calls",SMS,2 embedded,No,,,,,,,,,No,Vibration; Polyphonic(16) ringtones,,,
alcatel,alcatel OT-C550,https://fdn2.gsmarena.com/vv/bigpic/alcatel-c550.gif,GSM,GSM 900 / 1800,,,,"2006, February",Discontinued,102.5 x 44 x 15.5 mm (4.04 x 1.73 x 0.61 in),85 g (3.00 oz),,Mini-SIM,"CSTN, 65K colors","1.8 inches, 10.2 cm2 (~22.6% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,,No,4MB,GSM 850 / 1900 - US version,,,No,VGA,,,No,No,No,No,No,No,No,,Removable Li-Ion 650 mAh battery,,Black,,,,,Embedded images and animations,Predictive text input Organizer,,,,,,,Class 10,No,,,,Up to 320 h,Up to 6 h 30 min,,500 entries,"10 dialed, 10 received, 10 missed calls","SMS, MMS",3 embedded,"Yes, MIDP 2.0",1.00 W/kg (head),,,,,,1.09 W/kg (head)     0.96 W/kg (body),,WAP 2.0/xHTML,Vibration; Polyphonic(16) ringtones,,,
alcatel,alcatel OT-E265,https://fdn2.gsmarena.com/vv/bigpic/alcatel-e265.gif,GSM,GSM 900 / 1800,,,,"2006, February",Discontinued,87 x 46 x 23.6 mm (3.43 x 1.81 x 0.93 in),90 g (3.17 oz),,Mini-SIM,"CSTN, 4096 colors",,102 x 80 pixels,,,,,No,,GSM 850 / 1900 - US version,,,,,,,No,No,No,No,No,No,No,,Removable Li-Ion 650 mAh battery,,Black,,,,,Embedded images and animations,Predictive text input Organizer,,,,,,,No,No,,,,Up to 275 h,Up to 10 h,,250 entries,"10 dialed, 10 received, 10 missed calls",SMS,2 embedded,No,,,,,,,,,No,Vibration; Polyphonic(16) ringtones,,,
alcatel,alcatel OT-E105,https://fdn2.gsmarena.com/vv/bigpic/alcatel-e105.gif,GSM,GSM 900 / 1800,,,,"2006, February",Discontinued,96 x 42.5 x 19 mm (3.78 x 1.67 x 0.75 in),76 g (2.68 oz),,Mini-SIM,Monochrome graphics,,102 x 80 pixels,,,,,No,,GSM 850 / 1900 - US version,,,,,,,No,No,No,No,No,No,No,,Removable Li-Ion 650 mAh battery,,Silver,,,,,Embedded images and animations,Predictive text input Calculator,,,,,,,No,No,,,,Up to 250 h,Up to 10 h,,250 entries,"10 dialed, 10 received, 10 missed calls",SMS,2 embedded,No,,,,,,,,,No,Vibration; Polyphonic(16) ringtones,,,
alcatel,alcatel OT-E260,https://fdn2.gsmarena.com/vv/bigpic/alcatel-e260.gif,GSM,GSM 900 / 1800,,,,"2006, Q1",Discontinued,87 x 45 x 25.5 mm (3.43 x 1.77 x 1.00 in),90 g (3.17 oz),,Mini-SIM,"CSTN, 4096 colors","1.5 inches, 27 x 28 mm, 7.0 cm2 (~18.0% screen-to-body ratio)",102 x 80 pixels (~86 ppi density),,,,,No,,No,,,,,,,No,No,No,No,No,No,No,,Removable Li-Ion 650 mAh battery,,Black,,,,,Predictive text input Organizer,,,,,,,,No,No,,,,Up to 270 h,Up to 10 h,,250 entries,"10 dialed, 10 received, 10 missed calls","SMS, EMS",2,No,,,,,,,,,No,Vibration; Polyphonic(16) ringtones,,,
alcatel,alcatel OT-C750,https://fdn2.gsmarena.com/vv/bigpic/alcatel-c750.gif,GSM,GSM 900 / 1800,,,,"2005, Q3",Discontinued,102 x 47.5 x 19.8 mm (4.02 x 1.87 x 0.78 in),85 g (3.00 oz),,Mini-SIM,"CSTN, 65K colors",,128 x 160 pixels,,,,,No,3MB,Mirror effect,,,Yes,VGA,,,No,No,No,No,No,No,No,,Removable Li-Ion 650 mAh battery,,Metallic Silver,,,,,No,Predictive text input Organizer,,,,,,,Class 10,No,,,Yes,Up to 245 h,Up to 6 h 30 min,,"500 entries, Photo call, Videotones","10 dialed, 10 received, 10 missed calls","SMS, MMS, Email",Yes,"Yes, MIDP 2.0",,,,,,,,,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, AAC ringtones",,,
alcatel,alcatel OT-S853,https://fdn2.gsmarena.com/vv/bigpic/alcatel-s853.gif,GSM,GSM 900 / 1800 / 1900,,,,"2005, Q1",Discontinued,103 x 47 x 20 mm (4.06 x 1.85 x 0.79 in),93 g (3.28 oz),,Mini-SIM,"TFT, 256K colors","2.0 inches, 32 x 40 mm, 12.6 cm2 (~26.0% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),,,,,"miniSD, up to 1 GB",10MB,Downloadable wallpapers,,,Yes,1.3 MP,,,"Yes, 2.1 Stereo Surround Sound (2 tweeters + 1 bass loudspeaker)",No,No,2.0,No,FM radio,miniUSB,,Removable Li-Ion 800 mAh battery,,Black,,,,,No,"Predictive text input Organizer Stopwatch IR transfer between compatible phones Temperature, currency, and measure converter Profiles",,,,,,,Class 10,Class 10,,,Yes,Up to 330 h,Up to 8 h,,"800 entries, Photo call, Videotones","10 dialed, 10 received, 10 missed calls","SMS, MMS, EMail, Instant Messaging",Yes,"Yes, MIDP 2.0",,,,,,,,,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3, AAC, AAC+ ringtones",,,
alcatel,alcatel OT-S850,https://fdn2.gsmarena.com/vv/bigpic/alcatel-s850.gif,GSM,GSM 900 / 1800,,,,"2005, Q2",Cancelled,87 x 42 x 19.6 mm (3.43 x 1.65 x 0.77 in),108 g (3.81 oz),,Mini-SIM,"TFT, 256K colors",,128 x 160 pixels,,,,,No,3MB,Downloadable wallpapers,,,No,1.3 MP,,,No,No,No,No,No,No,,,Removable Li-Ion 500 mAh battery,,,,,,,No,Predictive text input Organizer,,,,,,,Yes,No,,,,Up to 60 h,Up to 3 h,,"Yes, Photo call","10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS",Yes,"Yes, MIDP 1.0",,,,,,,,,WAP 1.2.1,Vibration; Downloadable polyphonic ringtones,,,
alcatel,alcatel OT-C560,https://fdn2.gsmarena.com/vv/bigpic/alcatel-ot-c560.gif,GSM,GSM 900 / 1800 / 1900,,,,"2006, February",Discontinued,102.5 x 44 x 15.5 mm (4.04 x 1.73 x 0.61 in),85 g (3.00 oz),,Mini-SIM,"CSTN, 65K colors","1.8 inches, 10.2 cm2 (~22.6% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),,,,,No,4MB,No,,,No,VGA,,,No,No,No,No,No,No,No,,Removable Li-Ion 650 mAh battery,,"Black, Red",,,,,Predictive text input Organizer,,,,,,,,Class 10,No,,,,Up to 320 h,Up to 6 h 30 min,,"500 entries, Photo call","10 dialed, 10 received, 10 missed calls","SMS, MMS",Yes,"Yes, MIDP 2.0",1.00 W/kg (head),,,,,,1.00 W/kg (head)     1.30 W/kg (body),,WAP 2.0/xHTML,Vibration; Downloadable polyphonic ringtones,,,
alcatel,alcatel OT-C555,https://fdn2.gsmarena.com/vv/bigpic/alotc555.gif,GSM,GSM 900 / 1800,,,,"2005, Q1",Cancelled,101 x 48 x 18 mm (3.98 x 1.89 x 0.71 in),80 g (2.82 oz),,Mini-SIM,"CSTN, 65K colors",,128 x 160 pixels,,,,,No,10MB,Downloadable wallpapers,,,Yes,VGA,,,"Yes, with stereo speakers",No,No,No,No,No,,,Removable Li-Ion 650 mAh battery,,"Black, White",,,,,No,Push to talk Predictive text input Organizer,,,,,,,Class 10,No,,,Yes,Up to 250 h,Up to 7 h,,"Yes, Photo call","10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS, EMail, Instant Messaging",Yes,"Yes, MIDP 2.0",,,,,,,,,WAP 2.0/xHTML,"Vibration; Downloadable polyphonic, MP3, AAC ringtones",,,
